iteration,epoch,loss,accuracy
1.000000,0.000045,1.401177,0.259143
2.000000,0.000089,1.409251,0.172311
3.000000,0.000134,1.199240,0.119999
4.000000,0.000178,1.013983,0.072882
5.000000,0.000223,0.787995,0.022289
6.000000,0.000268,0.594015,0.010591
7.000000,0.000312,0.439870,0.006790
8.000000,0.000357,0.349258,0.004356
9.000000,0.000402,0.291518,0.001690
10.000000,0.000446,0.328825,0.000952
11.000000,0.000491,0.290568,0.003471
12.000000,0.000535,0.328022,0.011292
13.000000,0.000580,0.316339,0.031161
14.000000,0.000625,0.250598,0.074455
15.000000,0.000669,0.260973,0.091872
16.000000,0.000714,0.275048,0.067974
17.000000,0.000759,0.260529,0.051537
18.000000,0.000803,0.246839,0.033312
19.000000,0.000848,0.253825,0.025385
20.000000,0.000892,0.260455,0.025614
21.000000,0.000937,0.245678,0.030242
22.000000,0.000982,0.228457,0.022532
23.000000,0.001026,0.230608,0.015284
24.000000,0.001071,0.270220,0.003424
25.000000,0.001116,0.251450,0.013634
26.000000,0.001160,0.244383,0.016063
27.000000,0.001205,0.264057,0.023586
28.000000,0.001249,0.268120,0.037764
29.000000,0.001294,0.271329,0.054217
30.000000,0.001339,0.226284,0.064685
31.000000,0.001383,0.255062,0.037980
32.000000,0.001428,0.235796,0.038441
33.000000,0.001473,0.255446,0.045160
34.000000,0.001517,0.231386,0.050721
35.000000,0.001562,0.248584,0.045485
36.000000,0.001606,0.229627,0.044777
37.000000,0.001651,0.222447,0.068047
38.000000,0.001696,0.232133,0.059504
39.000000,0.001740,0.260878,0.050895
40.000000,0.001785,0.242309,0.065014
41.000000,0.001830,0.269935,0.045346
42.000000,0.001874,0.241602,0.060050
43.000000,0.001919,0.223915,0.049131
44.000000,0.001963,0.222393,0.055295
45.000000,0.002008,0.221853,0.044198
46.000000,0.002053,0.225416,0.044675
47.000000,0.002097,0.247449,0.025198
48.000000,0.002142,0.239460,0.041758
49.000000,0.002187,0.231507,0.058054
50.000000,0.002231,0.242017,0.048188
51.000000,0.002276,0.231076,0.064328
52.000000,0.002320,0.234916,0.059613
53.000000,0.002365,0.225872,0.052534
54.000000,0.002410,0.257076,0.041608
55.000000,0.002454,0.235168,0.051752
56.000000,0.002499,0.230541,0.067279
57.000000,0.002544,0.239878,0.079880
58.000000,0.002588,0.235145,0.083177
59.000000,0.002633,0.215940,0.086067
60.000000,0.002677,0.219229,0.067151
61.000000,0.002722,0.215964,0.058936
62.000000,0.002767,0.256575,0.040313
63.000000,0.002811,0.245202,0.061904
64.000000,0.002856,0.232789,0.080082
65.000000,0.002901,0.226455,0.089735
66.000000,0.002945,0.229866,0.085259
67.000000,0.002990,0.216074,0.075739
68.000000,0.003034,0.223953,0.056680
69.000000,0.003079,0.229394,0.047655
70.000000,0.003124,0.240211,0.061160
71.000000,0.003168,0.246432,0.063535
72.000000,0.003213,0.205709,0.096433
73.000000,0.003258,0.213647,0.091136
74.000000,0.003302,0.227021,0.076739
75.000000,0.003347,0.219991,0.063156
76.000000,0.003391,0.238248,0.052309
77.000000,0.003436,0.225879,0.058627
78.000000,0.003481,0.255833,0.048000
79.000000,0.003525,0.223584,0.089960
