iteration,epoch,loss,accuracy
1.000000,0.000089,1.443873,0.464580
2.000000,0.000179,1.439831,0.490397
3.000000,0.000268,1.440051,0.491438
4.000000,0.000357,1.439784,0.528209
5.000000,0.000446,1.442040,0.439903
6.000000,0.000536,1.440891,0.475952
7.000000,0.000625,1.435029,0.495565
8.000000,0.000714,1.438960,0.474231
9.000000,0.000803,1.440560,0.476969
10.000000,0.000893,1.435569,0.506228
11.000000,0.000982,1.434634,0.520710
12.000000,0.001071,1.432194,0.527912
13.000000,0.001160,1.435682,0.454538
14.000000,0.001250,1.431688,0.533654
15.000000,0.001339,1.433128,0.470076
16.000000,0.001428,1.430841,0.501490
17.000000,0.001517,1.427667,0.541396
18.000000,0.001607,1.434298,0.455197
19.000000,0.001696,1.431490,0.505874
20.000000,0.001785,1.427567,0.486766
21.000000,0.001874,1.426616,0.492028
22.000000,0.001964,1.429918,0.499051
23.000000,0.002053,1.428221,0.503968
24.000000,0.002142,1.430502,0.503689
25.000000,0.002231,1.429637,0.421757
26.000000,0.002321,1.429148,0.470250
27.000000,0.002410,1.429273,0.448552
28.000000,0.002499,1.422562,0.516513
29.000000,0.002588,1.424517,0.488273
30.000000,0.002678,1.424394,0.503021
31.000000,0.002767,1.424708,0.483666
32.000000,0.002856,1.425892,0.462230
33.000000,0.002945,1.423552,0.494738
34.000000,0.003035,1.421359,0.546364
35.000000,0.003124,1.420902,0.489792
36.000000,0.003213,1.420295,0.494658
37.000000,0.003302,1.423769,0.503194
38.000000,0.003392,1.421275,0.501626
39.000000,0.003481,1.420597,0.483756
40.000000,0.003570,1.420204,0.456617
41.000000,0.003659,1.424367,0.454315
42.000000,0.003749,1.418055,0.489317
43.000000,0.003838,1.416937,0.492782
44.000000,0.003927,1.419860,0.503893
45.000000,0.004016,1.419707,0.478097
46.000000,0.004106,1.420066,0.481703
47.000000,0.004195,1.423964,0.425697
48.000000,0.004284,1.414845,0.506477
49.000000,0.004373,1.418159,0.466801
50.000000,0.004463,1.418914,0.457683
51.000000,0.004552,1.413767,0.493979
52.000000,0.004641,1.410832,0.512177
53.000000,0.004730,1.414777,0.481027
54.000000,0.004820,1.415893,0.477691
55.000000,0.004909,1.418115,0.476741
56.000000,0.004998,1.417554,0.458619
57.000000,0.005087,1.415389,0.487870
58.000000,0.005177,1.410519,0.518997
59.000000,0.005266,1.411623,0.487687
60.000000,0.005355,1.411128,0.481582
61.000000,0.005444,1.411318,0.492464
62.000000,0.005534,1.413268,0.481209
63.000000,0.005623,1.413170,0.481408
64.000000,0.005712,1.407273,0.499520
65.000000,0.005801,1.410014,0.452890
66.000000,0.005891,1.410214,0.504185
67.000000,0.005980,1.411843,0.487031
68.000000,0.006069,1.406942,0.518015
69.000000,0.006159,1.410936,0.481904
70.000000,0.006248,1.411822,0.470839
71.000000,0.006337,1.410090,0.444321
72.000000,0.006426,1.404795,0.491375
73.000000,0.006516,1.406495,0.523046
74.000000,0.006605,1.408180,0.475052
75.000000,0.006694,1.406668,0.455518
76.000000,0.006783,1.407832,0.530425
77.000000,0.006873,1.404724,0.498921
78.000000,0.006962,1.405935,0.484329
79.000000,0.007051,1.404375,0.530666
80.000000,0.007140,1.406816,0.492510
81.000000,0.007230,1.403615,0.494742
82.000000,0.007319,1.406138,0.443638
83.000000,0.007408,1.404140,0.474353
84.000000,0.007497,1.404739,0.488584
85.000000,0.007587,1.399683,0.523298
86.000000,0.007676,1.402716,0.503554
87.000000,0.007765,1.400940,0.540478
88.000000,0.007854,1.403103,0.473634
89.000000,0.007944,1.401208,0.507685
90.000000,0.008033,1.405648,0.515888
91.000000,0.008122,1.400852,0.483557
92.000000,0.008211,1.400856,0.482718
93.000000,0.008301,1.398526,0.491959
94.000000,0.008390,1.399613,0.526989
95.000000,0.008479,1.402953,0.474631
96.000000,0.008568,1.396822,0.527246
97.000000,0.008658,1.398428,0.473096
98.000000,0.008747,1.399399,0.489052
99.000000,0.008836,1.394709,0.487873
100.000000,0.008925,1.398386,0.460134
101.000000,0.009015,1.398748,0.543242
102.000000,0.009104,1.400212,0.470854
103.000000,0.009193,1.401811,0.482733
104.000000,0.009282,1.396323,0.474897
105.000000,0.009372,1.396461,0.484124
106.000000,0.009461,1.399114,0.444743
107.000000,0.009550,1.396488,0.467058
108.000000,0.009639,1.395459,0.493561
109.000000,0.009729,1.394027,0.496134
110.000000,0.009818,1.396138,0.473740
111.000000,0.009907,1.396507,0.464399
112.000000,0.009996,1.396086,0.477847
113.000000,0.010086,1.394851,0.490075
114.000000,0.010175,1.393499,0.476226
115.000000,0.010264,1.393999,0.484901
116.000000,0.010353,1.395541,0.472095
117.000000,0.010443,1.395758,0.467045
118.000000,0.010532,1.391283,0.478366
119.000000,0.010621,1.396833,0.456097
120.000000,0.010710,1.392627,0.526222
121.000000,0.010800,1.390733,0.524064
122.000000,0.010889,1.391125,0.491161
123.000000,0.010978,1.390561,0.520958
124.000000,0.011067,1.391798,0.501860
125.000000,0.011157,1.390963,0.514782
126.000000,0.011246,1.392870,0.469886
127.000000,0.011335,1.390881,0.520454
128.000000,0.011424,1.388630,0.497193
129.000000,0.011514,1.389700,0.518267
130.000000,0.011603,1.389977,0.460017
131.000000,0.011692,1.388417,0.463077
132.000000,0.011782,1.387293,0.450167
133.000000,0.011871,1.391902,0.483940
134.000000,0.011960,1.388692,0.491154
135.000000,0.012049,1.387779,0.465805
136.000000,0.012139,1.385091,0.499156
137.000000,0.012228,1.388596,0.450066
138.000000,0.012317,1.388273,0.479729
139.000000,0.012406,1.384054,0.505156
140.000000,0.012496,1.381598,0.460214
141.000000,0.012585,1.385710,0.561393
142.000000,0.012674,1.382563,0.491329
143.000000,0.012763,1.384947,0.465271
144.000000,0.012853,1.386956,0.531134
145.000000,0.012942,1.382616,0.520949
146.000000,0.013031,1.380508,0.467107
147.000000,0.013120,1.385370,0.476005
148.000000,0.013210,1.384960,0.455763
149.000000,0.013299,1.386123,0.467083
150.000000,0.013388,1.387226,0.448613
151.000000,0.013477,1.383965,0.460029
152.000000,0.013567,1.382920,0.458236
153.000000,0.013656,1.378175,0.478873
154.000000,0.013745,1.383816,0.494975
155.000000,0.013834,1.385454,0.517921
156.000000,0.013924,1.381773,0.456328
157.000000,0.014013,1.381056,0.506122
158.000000,0.014102,1.383405,0.491600
159.000000,0.014191,1.379933,0.509258
160.000000,0.014281,1.381359,0.483789
161.000000,0.014370,1.377844,0.427055
162.000000,0.014459,1.377840,0.491745
163.000000,0.014548,1.382368,0.468994
164.000000,0.014638,1.378338,0.447891
165.000000,0.014727,1.381117,0.485710
166.000000,0.014816,1.380994,0.470021
167.000000,0.014905,1.380188,0.460154
168.000000,0.014995,1.380827,0.429585
169.000000,0.015084,1.375563,0.470181
170.000000,0.015173,1.379232,0.473225
171.000000,0.015262,1.377060,0.450339
172.000000,0.015352,1.377027,0.454494
173.000000,0.015441,1.377616,0.504949
174.000000,0.015530,1.375752,0.423843
175.000000,0.015619,1.376289,0.465901
176.000000,0.015709,1.374033,0.509436
177.000000,0.015798,1.375675,0.472778
178.000000,0.015887,1.376888,0.495176
179.000000,0.015976,1.381073,0.455502
180.000000,0.016066,1.375603,0.477190
181.000000,0.016155,1.375600,0.477959
182.000000,0.016244,1.378948,0.449063
183.000000,0.016333,1.373680,0.486629
184.000000,0.016423,1.373843,0.463776
185.000000,0.016512,1.369945,0.468335
186.000000,0.016601,1.374625,0.436551
187.000000,0.016690,1.370559,0.483898
188.000000,0.016780,1.370305,0.484997
189.000000,0.016869,1.372821,0.471075
190.000000,0.016958,1.373987,0.461063
191.000000,0.017047,1.374709,0.461632
192.000000,0.017137,1.367172,0.493604
193.000000,0.017226,1.373346,0.444299
194.000000,0.017315,1.370498,0.474472
195.000000,0.017404,1.368472,0.460426
196.000000,0.017494,1.370564,0.428852
197.000000,0.017583,1.365809,0.524478
198.000000,0.017672,1.373835,0.467759
199.000000,0.017762,1.371946,0.482127
200.000000,0.017851,1.367666,0.448488
201.000000,0.017940,1.369037,0.478566
202.000000,0.018029,1.368537,0.463295
203.000000,0.018119,1.369159,0.456178
204.000000,0.018208,1.367436,0.455280
205.000000,0.018297,1.368309,0.484882
206.000000,0.018386,1.367003,0.486540
207.000000,0.018476,1.367939,0.451494
208.000000,0.018565,1.368566,0.470018
209.000000,0.018654,1.365788,0.466898
210.000000,0.018743,1.368878,0.449879
211.000000,0.018833,1.367462,0.491329
212.000000,0.018922,1.367651,0.534611
213.000000,0.019011,1.367492,0.425084
214.000000,0.019100,1.367450,0.483533
215.000000,0.019190,1.363728,0.495393
216.000000,0.019279,1.365179,0.454692
217.000000,0.019368,1.363012,0.439250
218.000000,0.019457,1.365782,0.467095
219.000000,0.019547,1.361489,0.442718
220.000000,0.019636,1.361777,0.476046
221.000000,0.019725,1.367219,0.486692
222.000000,0.019814,1.364364,0.429805
223.000000,0.019904,1.359772,0.462539
224.000000,0.019993,1.365753,0.470860
225.000000,0.020082,1.360376,0.472739
226.000000,0.020171,1.361100,0.446110
227.000000,0.020261,1.362012,0.456741
228.000000,0.020350,1.360360,0.473391
229.000000,0.020439,1.362465,0.513407
230.000000,0.020528,1.364233,0.490163
231.000000,0.020618,1.359296,0.432187
232.000000,0.020707,1.360862,0.481721
233.000000,0.020796,1.360421,0.415292
234.000000,0.020885,1.360312,0.483752
235.000000,0.020975,1.363900,0.458715
236.000000,0.021064,1.361288,0.460654
237.000000,0.021153,1.359221,0.470072
238.000000,0.021242,1.362095,0.489544
239.000000,0.021332,1.352651,0.471202
240.000000,0.021421,1.360049,0.448414
241.000000,0.021510,1.355930,0.472567
242.000000,0.021599,1.359166,0.503018
243.000000,0.021689,1.355940,0.443025
244.000000,0.021778,1.359538,0.451469
245.000000,0.021867,1.357489,0.406554
246.000000,0.021956,1.362539,0.480456
247.000000,0.022046,1.353652,0.499453
248.000000,0.022135,1.358855,0.470465
249.000000,0.022224,1.354875,0.529733
250.000000,0.022313,1.357076,0.462088
251.000000,0.022403,1.357916,0.479688
252.000000,0.022492,1.356287,0.438611
253.000000,0.022581,1.355515,0.447118
254.000000,0.022670,1.362409,0.441129
255.000000,0.022760,1.353280,0.462159
256.000000,0.022849,1.355686,0.470287
257.000000,0.022938,1.357160,0.450223
258.000000,0.023027,1.356123,0.498623
259.000000,0.023117,1.354217,0.489526
260.000000,0.023206,1.355936,0.457980
261.000000,0.023295,1.355989,0.536513
262.000000,0.023385,1.352408,0.462071
263.000000,0.023474,1.355742,0.506356
264.000000,0.023563,1.354781,0.450096
265.000000,0.023652,1.348760,0.500550
266.000000,0.023742,1.357134,0.465681
267.000000,0.023831,1.351611,0.474040
268.000000,0.023920,1.352231,0.500391
269.000000,0.024009,1.349628,0.459523
270.000000,0.024099,1.350803,0.460890
271.000000,0.024188,1.352500,0.436340
272.000000,0.024277,1.351606,0.440553
273.000000,0.024366,1.352567,0.454285
274.000000,0.024456,1.347595,0.420232
275.000000,0.024545,1.354566,0.440010
276.000000,0.024634,1.348021,0.476269
277.000000,0.024723,1.353548,0.431431
278.000000,0.024813,1.349645,0.494150
279.000000,0.024902,1.355018,0.460970
280.000000,0.024991,1.350824,0.449260
281.000000,0.025080,1.346571,0.459350
282.000000,0.025170,1.349629,0.454977
283.000000,0.025259,1.347906,0.435684
284.000000,0.025348,1.353663,0.441383
285.000000,0.025437,1.351115,0.458384
286.000000,0.025527,1.345550,0.498704
287.000000,0.025616,1.350048,0.456196
288.000000,0.025705,1.349448,0.442139
289.000000,0.025794,1.348510,0.444919
290.000000,0.025884,1.342633,0.469627
291.000000,0.025973,1.344122,0.436950
292.000000,0.026062,1.346422,0.438827
293.000000,0.026151,1.345564,0.457693
294.000000,0.026241,1.345059,0.478235
295.000000,0.026330,1.346846,0.473748
296.000000,0.026419,1.345467,0.456833
297.000000,0.026508,1.342467,0.414256
298.000000,0.026598,1.346005,0.485477
299.000000,0.026687,1.351958,0.442977
300.000000,0.026776,1.346549,0.461015
301.000000,0.026865,1.344667,0.465350
302.000000,0.026955,1.346583,0.487072
303.000000,0.027044,1.347114,0.462492
304.000000,0.027133,1.347819,0.444966
305.000000,0.027222,1.346609,0.438618
306.000000,0.027312,1.346488,0.432923
307.000000,0.027401,1.341421,0.427521
308.000000,0.027490,1.342148,0.449043
309.000000,0.027579,1.341676,0.445735
310.000000,0.027669,1.344836,0.429262
311.000000,0.027758,1.340149,0.478726
312.000000,0.027847,1.339307,0.436308
313.000000,0.027936,1.339416,0.455085
314.000000,0.028026,1.337839,0.443186
315.000000,0.028115,1.340455,0.435141
316.000000,0.028204,1.339175,0.462304
317.000000,0.028293,1.343862,0.441779
318.000000,0.028383,1.338564,0.442415
319.000000,0.028472,1.335044,0.478745
320.000000,0.028561,1.336155,0.467963
321.000000,0.028650,1.342031,0.424300
322.000000,0.028740,1.340488,0.468132
323.000000,0.028829,1.340146,0.445491
324.000000,0.028918,1.342397,0.449793
325.000000,0.029007,1.335169,0.443547
326.000000,0.029097,1.340111,0.442868
327.000000,0.029186,1.335590,0.408083
328.000000,0.029275,1.338538,0.422103
329.000000,0.029365,1.338521,0.443718
330.000000,0.029454,1.337125,0.435995
331.000000,0.029543,1.341459,0.423046
332.000000,0.029632,1.339529,0.440825
333.000000,0.029722,1.334051,0.473558
334.000000,0.029811,1.335318,0.447698
335.000000,0.029900,1.338215,0.477659
336.000000,0.029989,1.337954,0.452692
337.000000,0.030079,1.331354,0.427258
338.000000,0.030168,1.337181,0.430540
339.000000,0.030257,1.339077,0.426486
340.000000,0.030346,1.329940,0.440029
341.000000,0.030436,1.337066,0.439376
342.000000,0.030525,1.334277,0.451174
343.000000,0.030614,1.334852,0.409689
344.000000,0.030703,1.336368,0.448730
345.000000,0.030793,1.337464,0.421904
346.000000,0.030882,1.336361,0.420423
347.000000,0.030971,1.333918,0.426683
348.000000,0.031060,1.332545,0.418646
349.000000,0.031150,1.333340,0.450964
350.000000,0.031239,1.335050,0.446916
351.000000,0.031328,1.332783,0.416879
352.000000,0.031417,1.331483,0.422345
353.000000,0.031507,1.331408,0.468994
354.000000,0.031596,1.339831,0.390727
355.000000,0.031685,1.327792,0.450410
356.000000,0.031774,1.332718,0.462170
357.000000,0.031864,1.332010,0.440287
358.000000,0.031953,1.331057,0.460060
359.000000,0.032042,1.324726,0.422918
360.000000,0.032131,1.329246,0.418716
361.000000,0.032221,1.329413,0.453819
362.000000,0.032310,1.327359,0.451905
363.000000,0.032399,1.328616,0.418255
364.000000,0.032488,1.327430,0.450259
365.000000,0.032578,1.328910,0.411220
366.000000,0.032667,1.332458,0.427368
367.000000,0.032756,1.333426,0.429652
368.000000,0.032845,1.332520,0.435523
369.000000,0.032935,1.332363,0.430183
370.000000,0.033024,1.329065,0.420431
371.000000,0.033113,1.325729,0.435968
372.000000,0.033202,1.326740,0.410246
373.000000,0.033292,1.329282,0.412400
374.000000,0.033381,1.327355,0.427455
375.000000,0.033470,1.327289,0.436741
376.000000,0.033559,1.328682,0.434920
377.000000,0.033649,1.328869,0.459120
378.000000,0.033738,1.326432,0.410989
379.000000,0.033827,1.325703,0.444080
380.000000,0.033916,1.323373,0.432574
381.000000,0.034006,1.323460,0.439872
382.000000,0.034095,1.329674,0.411202
383.000000,0.034184,1.323483,0.443770
384.000000,0.034273,1.337375,0.446900
385.000000,0.034363,1.324849,0.406007
386.000000,0.034452,1.324441,0.404504
387.000000,0.034541,1.327382,0.432273
388.000000,0.034630,1.323800,0.432680
389.000000,0.034720,1.321468,0.430216
390.000000,0.034809,1.321208,0.442549
391.000000,0.034898,1.322755,0.455614
392.000000,0.034988,1.327225,0.428197
393.000000,0.035077,1.321359,0.440673
394.000000,0.035166,1.323589,0.449703
395.000000,0.035255,1.325488,0.418554
396.000000,0.035345,1.321432,0.469342
397.000000,0.035434,1.323621,0.410081
398.000000,0.035523,1.321836,0.431825
399.000000,0.035612,1.322075,0.447830
400.000000,0.035702,1.322895,0.426742
401.000000,0.035791,1.323024,0.441275
402.000000,0.035880,1.319031,0.401720
403.000000,0.035969,1.323781,0.411967
404.000000,0.036059,1.324651,0.429796
405.000000,0.036148,1.317962,0.442928
406.000000,0.036237,1.319885,0.433185
407.000000,0.036326,1.320014,0.434676
408.000000,0.036416,1.320311,0.425879
409.000000,0.036505,1.326172,0.438118
410.000000,0.036594,1.320983,0.440591
411.000000,0.036683,1.318105,0.448252
412.000000,0.036773,1.320589,0.422979
413.000000,0.036862,1.319641,0.410501
414.000000,0.036951,1.319377,0.441074
415.000000,0.037040,1.322438,0.449254
416.000000,0.037130,1.314977,0.420455
417.000000,0.037219,1.322667,0.392741
418.000000,0.037308,1.319166,0.451584
419.000000,0.037397,1.316036,0.426750
420.000000,0.037487,1.318278,0.449926
421.000000,0.037576,1.320755,0.430418
422.000000,0.037665,1.315849,0.423979
423.000000,0.037754,1.324762,0.407928
424.000000,0.037844,1.313675,0.407322
425.000000,0.037933,1.319772,0.379676
426.000000,0.038022,1.318271,0.459915
427.000000,0.038111,1.319776,0.405831
428.000000,0.038201,1.318703,0.360963
429.000000,0.038290,1.313086,0.410969
430.000000,0.038379,1.317855,0.442085
431.000000,0.038468,1.314045,0.403026
432.000000,0.038558,1.314469,0.402232
433.000000,0.038647,1.315856,0.420355
434.000000,0.038736,1.313714,0.389823
435.000000,0.038825,1.314987,0.441736
436.000000,0.038915,1.317943,0.423456
437.000000,0.039004,1.310920,0.444289
438.000000,0.039093,1.316847,0.404938
439.000000,0.039182,1.309603,0.442703
440.000000,0.039272,1.309361,0.402910
441.000000,0.039361,1.313767,0.433144
442.000000,0.039450,1.317600,0.392165
443.000000,0.039539,1.310246,0.392033
444.000000,0.039629,1.311923,0.392233
445.000000,0.039718,1.315397,0.432779
446.000000,0.039807,1.312071,0.446916
447.000000,0.039896,1.309392,0.415775
448.000000,0.039986,1.312026,0.408836
449.000000,0.040075,1.316082,0.418205
450.000000,0.040164,1.313338,0.447276
451.000000,0.040253,1.310303,0.396336
452.000000,0.040343,1.310934,0.418296
453.000000,0.040432,1.308645,0.424804
454.000000,0.040521,1.303862,0.448680
455.000000,0.040610,1.310940,0.436111
456.000000,0.040700,1.306683,0.402715
457.000000,0.040789,1.313725,0.414759
458.000000,0.040878,1.310420,0.392399
459.000000,0.040968,1.306406,0.407266
460.000000,0.041057,1.311310,0.442103
461.000000,0.041146,1.312901,0.403992
462.000000,0.041235,1.307604,0.431468
463.000000,0.041325,1.309343,0.409222
464.000000,0.041414,1.299982,0.434836
465.000000,0.041503,1.307316,0.408548
466.000000,0.041592,1.306814,0.378238
467.000000,0.041682,1.304627,0.434424
468.000000,0.041771,1.305490,0.388432
469.000000,0.041860,1.304412,0.421896
470.000000,0.041949,1.304036,0.422629
471.000000,0.042039,1.304719,0.431791
472.000000,0.042128,1.305008,0.432592
473.000000,0.042217,1.302500,0.400182
474.000000,0.042306,1.306306,0.430559
475.000000,0.042396,1.304485,0.380784
476.000000,0.042485,1.304792,0.401366
477.000000,0.042574,1.303586,0.389655
478.000000,0.042663,1.305297,0.419850
479.000000,0.042753,1.304477,0.424978
480.000000,0.042842,1.302784,0.419121
481.000000,0.042931,1.303417,0.399668
482.000000,0.043020,1.302542,0.382482
483.000000,0.043110,1.301940,0.401636
484.000000,0.043199,1.312916,0.425079
485.000000,0.043288,1.302357,0.443127
486.000000,0.043377,1.305529,0.393810
487.000000,0.043467,1.298449,0.389937
488.000000,0.043556,1.304067,0.395946
489.000000,0.043645,1.302800,0.419670
490.000000,0.043734,1.299199,0.394222
491.000000,0.043824,1.302940,0.402757
492.000000,0.043913,1.303784,0.398105
493.000000,0.044002,1.305038,0.391745
494.000000,0.044091,1.307221,0.427744
495.000000,0.044181,1.299605,0.396883
496.000000,0.044270,1.298707,0.420011
497.000000,0.044359,1.296629,0.403800
498.000000,0.044448,1.304689,0.400505
499.000000,0.044538,1.299552,0.385247
500.000000,0.044627,1.303072,0.412743
501.000000,0.044716,1.298480,0.379551
