iteration,epoch,loss,accuracy
195.000000,0.017404,1.204994,0.939894
196.000000,0.017494,1.195504,0.934658
197.000000,0.017583,1.196221,0.935037
198.000000,0.017672,1.202114,0.936271
199.000000,0.017762,1.210259,0.942810
200.000000,0.017851,1.190751,0.933225
201.000000,0.017940,1.194906,0.935785
202.000000,0.018029,1.194630,0.936107
203.000000,0.018119,1.188705,0.934624
204.000000,0.018208,1.194344,0.934802
205.000000,0.018297,1.203936,0.940924
206.000000,0.018386,1.200394,0.940591
207.000000,0.018476,1.194079,0.936901
208.000000,0.018565,1.186803,0.930886
209.000000,0.018654,1.197759,0.943510
210.000000,0.018743,1.192257,0.933200
211.000000,0.018833,1.196983,0.938403
212.000000,0.018922,1.190016,0.934893
213.000000,0.019011,1.195149,0.939552
214.000000,0.019100,1.189011,0.933822
215.000000,0.019190,1.200034,0.940439
216.000000,0.019279,1.199367,0.941981
217.000000,0.019368,1.189032,0.934613
218.000000,0.019457,1.201663,0.944384
219.000000,0.019547,1.190432,0.939061
220.000000,0.019636,1.183573,0.932029
221.000000,0.019725,1.197845,0.941465
222.000000,0.019814,1.192780,0.942857
223.000000,0.019904,1.187512,0.937839
224.000000,0.019993,1.194689,0.944146
225.000000,0.020082,1.194258,0.942738
226.000000,0.020171,1.187069,0.939686
227.000000,0.020261,1.188300,0.936933
228.000000,0.020350,1.186392,0.934845
229.000000,0.020439,1.175092,0.936290
230.000000,0.020528,1.182167,0.931914
231.000000,0.020618,1.179866,0.934496
232.000000,0.020707,1.195616,0.939581
233.000000,0.020796,1.187459,0.937988
234.000000,0.020885,1.186893,0.940113
235.000000,0.020975,1.189489,0.941303
236.000000,0.021064,1.191757,0.942616
237.000000,0.021153,1.185159,0.940089
238.000000,0.021242,1.190976,0.938083
239.000000,0.021332,1.193464,0.943439
240.000000,0.021421,1.195657,0.942305
241.000000,0.021510,1.175343,0.928549
242.000000,0.021599,1.180490,0.933867
243.000000,0.021689,1.187785,0.942410
244.000000,0.021778,1.190272,0.940253
245.000000,0.021867,1.177557,0.936827
246.000000,0.021956,1.190493,0.943642
247.000000,0.022046,1.182040,0.938748
248.000000,0.022135,1.188254,0.944878
249.000000,0.022224,1.185194,0.940876
250.000000,0.022313,1.193145,0.940580
251.000000,0.022403,1.175441,0.936465
252.000000,0.022492,1.175884,0.937562
253.000000,0.022581,1.192234,0.945557
254.000000,0.022670,1.180939,0.941390
255.000000,0.022760,1.188918,0.941429
256.000000,0.022849,1.180022,0.938890
257.000000,0.022938,1.165254,0.931552
258.000000,0.023027,1.181499,0.938442
259.000000,0.023117,1.180320,0.939614
260.000000,0.023206,1.175720,0.939594
261.000000,0.023295,1.182204,0.942964
262.000000,0.023385,1.184716,0.946446
263.000000,0.023474,1.180511,0.943354
264.000000,0.023563,1.166706,0.937566
265.000000,0.023652,1.181151,0.941072
266.000000,0.023742,1.173476,0.934267
267.000000,0.023831,1.179743,0.945139
268.000000,0.023920,1.166309,0.933450
269.000000,0.024009,1.170961,0.936541
270.000000,0.024099,1.176759,0.940509
271.000000,0.024188,1.177675,0.943952
272.000000,0.024277,1.186080,0.946860
273.000000,0.024366,1.181732,0.943176
274.000000,0.024456,1.175475,0.943338
275.000000,0.024545,1.172197,0.937996
276.000000,0.024634,1.181923,0.946942
277.000000,0.024723,1.173501,0.937846
278.000000,0.024813,1.177545,0.944509
279.000000,0.024902,1.166478,0.935493
280.000000,0.024991,1.174963,0.942280
281.000000,0.025080,1.175963,0.941702
282.000000,0.025170,1.174202,0.941315
283.000000,0.025259,1.173826,0.939544
284.000000,0.025348,1.162181,0.937252
285.000000,0.025437,1.166812,0.935041
286.000000,0.025527,1.166179,0.940432
287.000000,0.025616,1.170089,0.943153
288.000000,0.025705,1.168001,0.938955
289.000000,0.025794,1.173285,0.939690
290.000000,0.025884,1.172395,0.942876
291.000000,0.025973,1.174511,0.943109
292.000000,0.026062,1.171400,0.941403
293.000000,0.026151,1.165450,0.941010
294.000000,0.026241,1.177598,0.943030
295.000000,0.026330,1.164143,0.941837
296.000000,0.026419,1.171553,0.946540
297.000000,0.026508,1.170880,0.940996
298.000000,0.026598,1.167873,0.937411
299.000000,0.026687,1.176975,0.945126
300.000000,0.026776,1.166558,0.943775
301.000000,0.026865,1.173531,0.943792
302.000000,0.026955,1.175126,0.943572
303.000000,0.027044,1.176735,0.945458
304.000000,0.027133,1.167154,0.941132
305.000000,0.027222,1.167217,0.940197
306.000000,0.027312,1.168148,0.944450
307.000000,0.027401,1.160699,0.938701
308.000000,0.027490,1.168961,0.942530
309.000000,0.027579,1.169961,0.944582
310.000000,0.027669,1.165167,0.944492
311.000000,0.027758,1.166299,0.939100
312.000000,0.027847,1.155133,0.938996
313.000000,0.027936,1.159625,0.939975
314.000000,0.028026,1.168549,0.942706
315.000000,0.028115,1.171143,0.943850
316.000000,0.028204,1.169108,0.942640
317.000000,0.028293,1.168940,0.943776
318.000000,0.028383,1.168790,0.945433
319.000000,0.028472,1.158803,0.936203
320.000000,0.028561,1.164913,0.946500
321.000000,0.028650,1.159997,0.941543
322.000000,0.028740,1.165150,0.941380
323.000000,0.028829,1.164310,0.945413
324.000000,0.028918,1.164747,0.946097
325.000000,0.029007,1.164953,0.944545
326.000000,0.029097,1.161254,0.944980
327.000000,0.029186,1.172809,0.949693
328.000000,0.029275,1.166583,0.939616
329.000000,0.029365,1.161832,0.942950
330.000000,0.029454,1.160760,0.941866
331.000000,0.029543,1.160106,0.944974
332.000000,0.029632,1.157250,0.940125
333.000000,0.029722,1.160427,0.942770
334.000000,0.029811,1.165574,0.948109
335.000000,0.029900,1.158708,0.937910
336.000000,0.029989,1.155595,0.942755
337.000000,0.030079,1.163638,0.943300
338.000000,0.030168,1.158465,0.939482
339.000000,0.030257,1.152611,0.943558
340.000000,0.030346,1.163240,0.943973
341.000000,0.030436,1.156883,0.944127
342.000000,0.030525,1.157123,0.939440
343.000000,0.030614,1.150628,0.942257
344.000000,0.030703,1.148356,0.941330
345.000000,0.030793,1.161487,0.949125
346.000000,0.030882,1.165970,0.946486
347.000000,0.030971,1.156238,0.940121
348.000000,0.031060,1.151296,0.944711
349.000000,0.031150,1.159269,0.943982
350.000000,0.031239,1.155218,0.942636
351.000000,0.031328,1.166143,0.949091
352.000000,0.031417,1.155039,0.939225
353.000000,0.031507,1.149268,0.940335
354.000000,0.031596,1.159797,0.944400
355.000000,0.031685,1.144809,0.941680
356.000000,0.031774,1.152581,0.941236
357.000000,0.031864,1.158404,0.945165
358.000000,0.031953,1.153785,0.942625
359.000000,0.032042,1.146771,0.940484
360.000000,0.032131,1.161180,0.947564
361.000000,0.032221,1.152118,0.946719
362.000000,0.032310,1.143688,0.942937
363.000000,0.032399,1.148490,0.944979
364.000000,0.032488,1.153025,0.943754
365.000000,0.032578,1.151245,0.943515
366.000000,0.032667,1.154090,0.943975
367.000000,0.032756,1.158546,0.945719
368.000000,0.032845,1.152522,0.942516
369.000000,0.032935,1.146383,0.942262
370.000000,0.033024,1.150280,0.942267
371.000000,0.033113,1.154887,0.947073
372.000000,0.033202,1.147690,0.945535
373.000000,0.033292,1.154925,0.946468
374.000000,0.033381,1.141936,0.936103
375.000000,0.033470,1.148110,0.948615
376.000000,0.033559,1.138293,0.937909
377.000000,0.033649,1.149620,0.943862
378.000000,0.033738,1.153623,0.950157
379.000000,0.033827,1.143358,0.942987
380.000000,0.033916,1.149938,0.945578
381.000000,0.034006,1.149052,0.946589
382.000000,0.034095,1.147017,0.943357
383.000000,0.034184,1.148218,0.947334
384.000000,0.034273,1.152427,0.945514
385.000000,0.034363,1.140778,0.940381
386.000000,0.034452,1.155934,0.946617
387.000000,0.034541,1.138588,0.943607
388.000000,0.034630,1.138428,0.943327
389.000000,0.034720,1.152897,0.945594
390.000000,0.034809,1.147834,0.942509
391.000000,0.034898,1.141403,0.945604
392.000000,0.034988,1.148776,0.947251
393.000000,0.035077,1.152016,0.945982
394.000000,0.035166,1.139368,0.943338
395.000000,0.035255,1.148155,0.945928
396.000000,0.035345,1.145067,0.947262
397.000000,0.035434,1.142656,0.942585
398.000000,0.035523,1.135488,0.939550
399.000000,0.035612,1.137717,0.946370
400.000000,0.035702,1.139618,0.942890
401.000000,0.035791,1.146289,0.948395
402.000000,0.035880,1.144929,0.947692
403.000000,0.035969,1.152219,0.948490
404.000000,0.036059,1.134033,0.938628
405.000000,0.036148,1.144747,0.946224
406.000000,0.036237,1.139292,0.947312
407.000000,0.036326,1.138323,0.938817
408.000000,0.036416,1.136371,0.944390
409.000000,0.036505,1.127169,0.945967
410.000000,0.036594,1.133297,0.944609
411.000000,0.036683,1.133150,0.940968
412.000000,0.036773,1.135646,0.944490
413.000000,0.036862,1.136701,0.944232
414.000000,0.036951,1.135536,0.942353
415.000000,0.037040,1.140971,0.942076
416.000000,0.037130,1.129470,0.937951
417.000000,0.037219,1.138226,0.944041
418.000000,0.037308,1.130782,0.942117
419.000000,0.037397,1.138454,0.944571
420.000000,0.037487,1.128512,0.939751
421.000000,0.037576,1.134298,0.944342
422.000000,0.037665,1.147770,0.946372
423.000000,0.037754,1.132963,0.943665
424.000000,0.037844,1.132932,0.945784
425.000000,0.037933,1.131143,0.940856
426.000000,0.038022,1.127285,0.942534
427.000000,0.038111,1.129810,0.941360
428.000000,0.038201,1.136008,0.948398
429.000000,0.038290,1.123291,0.939252
430.000000,0.038379,1.131007,0.943967
431.000000,0.038468,1.126854,0.939507
432.000000,0.038558,1.131550,0.946085
433.000000,0.038647,1.135435,0.944045
434.000000,0.038736,1.137318,0.948846
435.000000,0.038825,1.122062,0.944891
436.000000,0.038915,1.127782,0.942942
437.000000,0.039004,1.131022,0.944916
438.000000,0.039093,1.118397,0.940022
439.000000,0.039182,1.125133,0.941039
440.000000,0.039272,1.119256,0.938488
441.000000,0.039361,1.120186,0.941294
442.000000,0.039450,1.125635,0.942566
443.000000,0.039539,1.118251,0.939396
444.000000,0.039629,1.134544,0.949450
445.000000,0.039718,1.131794,0.945898
446.000000,0.039807,1.122219,0.941050
447.000000,0.039896,1.134089,0.948523
448.000000,0.039986,1.137063,0.946781
449.000000,0.040075,1.121830,0.942058
450.000000,0.040164,1.126588,0.945883
451.000000,0.040253,1.137310,0.948363
452.000000,0.040343,1.125221,0.945098
453.000000,0.040432,1.123298,0.943958
454.000000,0.040521,1.121545,0.942909
455.000000,0.040610,1.120105,0.941677
456.000000,0.040700,1.132428,0.947543
457.000000,0.040789,1.119437,0.943270
458.000000,0.040878,1.131033,0.947008
459.000000,0.040968,1.114652,0.941114
460.000000,0.041057,1.125022,0.946069
461.000000,0.041146,1.111935,0.943683
462.000000,0.041235,1.115998,0.938915
463.000000,0.041325,1.126762,0.947274
464.000000,0.041414,1.130350,0.948259
465.000000,0.041503,1.120568,0.946835
466.000000,0.041592,1.131210,0.948216
467.000000,0.041682,1.128451,0.945463
468.000000,0.041771,1.131648,0.947525
469.000000,0.041860,1.133282,0.952458
470.000000,0.041949,1.125825,0.942536
471.000000,0.042039,1.122265,0.945717
472.000000,0.042128,1.135498,0.951893
473.000000,0.042217,1.099726,0.940678
474.000000,0.042306,1.102217,0.939108
475.000000,0.042396,1.123018,0.946548
476.000000,0.042485,1.120241,0.944916
477.000000,0.042574,1.120400,0.946674
478.000000,0.042663,1.116211,0.948057
479.000000,0.042753,1.106104,0.944028
480.000000,0.042842,1.107997,0.939201
481.000000,0.042931,1.113130,0.941644
482.000000,0.043020,1.106693,0.942237
483.000000,0.043110,1.110672,0.947099
484.000000,0.043199,1.110629,0.947468
485.000000,0.043288,1.090816,0.938692
486.000000,0.043377,1.104367,0.943839
487.000000,0.043467,1.096096,0.941889
488.000000,0.043556,1.090370,0.942722
489.000000,0.043645,1.109230,0.945749
490.000000,0.043734,1.089892,0.940101
491.000000,0.043824,1.091960,0.941144
492.000000,0.043913,1.086748,0.937900
493.000000,0.044002,1.088693,0.945097
494.000000,0.044091,1.090731,0.942082
495.000000,0.044181,1.095202,0.946266
496.000000,0.044270,1.102843,0.949587
497.000000,0.044359,1.093894,0.948376
498.000000,0.044448,1.091700,0.946737
499.000000,0.044538,1.091685,0.943894
500.000000,0.044627,1.085986,0.943039
501.000000,0.044716,1.095294,0.946283
502.000000,0.044805,1.072143,0.940420
503.000000,0.044895,1.087219,0.948120
504.000000,0.044984,1.093103,0.942167
505.000000,0.045073,1.078340,0.946329
506.000000,0.045162,1.094589,0.944721
507.000000,0.045252,1.076734,0.938480
508.000000,0.045341,1.087029,0.945191
509.000000,0.045430,1.095383,0.948142
510.000000,0.045519,1.088821,0.944996
511.000000,0.045609,1.087485,0.945607
512.000000,0.045698,1.081534,0.943196
513.000000,0.045787,1.077879,0.946034
514.000000,0.045876,1.081426,0.947857
515.000000,0.045966,1.092501,0.948181
516.000000,0.046055,1.073143,0.941327
517.000000,0.046144,1.071556,0.946704
518.000000,0.046233,1.072969,0.941702
519.000000,0.046323,1.074615,0.945830
520.000000,0.046412,1.081039,0.945716
521.000000,0.046501,1.076059,0.944168
522.000000,0.046591,1.087822,0.945683
523.000000,0.046680,1.086773,0.947736
524.000000,0.046769,1.074651,0.941777
525.000000,0.046858,1.077061,0.943026
526.000000,0.046948,1.077917,0.946333
527.000000,0.047037,1.064902,0.941350
528.000000,0.047126,1.070337,0.945803
529.000000,0.047215,1.087124,0.946091
530.000000,0.047305,1.072232,0.948457
531.000000,0.047394,1.083773,0.949338
532.000000,0.047483,1.070587,0.945404
533.000000,0.047572,1.076901,0.947189
534.000000,0.047662,1.056847,0.938317
535.000000,0.047751,1.070147,0.944450
536.000000,0.047840,1.074064,0.947003
537.000000,0.047929,1.079783,0.948239
538.000000,0.048019,1.067553,0.948848
539.000000,0.048108,1.062835,0.941757
540.000000,0.048197,1.085559,0.948898
541.000000,0.048286,1.070342,0.945852
542.000000,0.048376,1.070464,0.944199
543.000000,0.048465,1.058482,0.940762
544.000000,0.048554,1.060281,0.942390
545.000000,0.048643,1.073893,0.945676
546.000000,0.048733,1.055411,0.940216
547.000000,0.048822,1.071745,0.950502
548.000000,0.048911,1.070296,0.946311
549.000000,0.049000,1.060131,0.942140
550.000000,0.049090,1.054469,0.945541
551.000000,0.049179,1.060778,0.943718
552.000000,0.049268,1.059038,0.944514
553.000000,0.049357,1.055210,0.945989
554.000000,0.049447,1.070188,0.947638
555.000000,0.049536,1.065192,0.946052
556.000000,0.049625,1.063789,0.944767
557.000000,0.049714,1.059794,0.946078
558.000000,0.049804,1.074938,0.948315
559.000000,0.049893,1.058007,0.943688
560.000000,0.049982,1.059456,0.945912
561.000000,0.050071,1.055689,0.942892
562.000000,0.050161,1.052039,0.945749
563.000000,0.050250,1.057590,0.943313
564.000000,0.050339,1.059102,0.943782
565.000000,0.050428,1.051346,0.947870
566.000000,0.050518,1.057184,0.946833
567.000000,0.050607,1.063547,0.946611
568.000000,0.050696,1.059022,0.946821
569.000000,0.050785,1.055559,0.942393
570.000000,0.050875,1.061575,0.948568
571.000000,0.050964,1.058169,0.945563
572.000000,0.051053,1.050076,0.944527
573.000000,0.051142,1.064204,0.947246
574.000000,0.051232,1.059951,0.950524
575.000000,0.051321,1.057001,0.948695
576.000000,0.051410,1.036694,0.942334
577.000000,0.051499,1.050294,0.950256
578.000000,0.051589,1.059283,0.944133
579.000000,0.051678,1.056190,0.943842
580.000000,0.051767,1.067958,0.946501
581.000000,0.051856,1.055799,0.949027
582.000000,0.051946,1.045492,0.944215
583.000000,0.052035,1.052483,0.941555
584.000000,0.052124,1.057031,0.945999
585.000000,0.052213,1.038228,0.940945
586.000000,0.052303,1.053890,0.948042
587.000000,0.052392,1.045828,0.948449
588.000000,0.052481,1.045452,0.945164
589.000000,0.052571,1.050201,0.949128
590.000000,0.052660,1.059422,0.950576
591.000000,0.052749,1.047593,0.945964
592.000000,0.052838,1.046973,0.947276
593.000000,0.052928,1.045546,0.948699
594.000000,0.053017,1.039014,0.946013
595.000000,0.053106,1.055560,0.948553
596.000000,0.053195,1.052415,0.955443
597.000000,0.053285,1.042889,0.944823
598.000000,0.053374,1.047497,0.941751
599.000000,0.053463,1.044899,0.943337
600.000000,0.053552,1.049973,0.948828
601.000000,0.053642,1.047105,0.946021
602.000000,0.053731,1.032192,0.941749
603.000000,0.053820,1.057467,0.947277
604.000000,0.053909,1.056538,0.949545
605.000000,0.053999,1.053122,0.946345
606.000000,0.054088,1.040325,0.946263
607.000000,0.054177,1.037692,0.944303
608.000000,0.054266,1.038917,0.948845
609.000000,0.054356,1.049197,0.950215
610.000000,0.054445,1.033900,0.941125
611.000000,0.054534,1.037669,0.943639
612.000000,0.054623,1.036899,0.940219
613.000000,0.054713,1.063730,0.950451
614.000000,0.054802,1.045373,0.945579
615.000000,0.054891,1.042857,0.945283
616.000000,0.054980,1.049559,0.941606
617.000000,0.055070,1.049680,0.951257
618.000000,0.055159,1.032817,0.943920
619.000000,0.055248,1.037029,0.948383
620.000000,0.055337,1.047178,0.946518
621.000000,0.055427,1.038041,0.944129
622.000000,0.055516,1.038456,0.946079
623.000000,0.055605,1.042938,0.946016
624.000000,0.055694,1.036124,0.947533
625.000000,0.055784,1.038841,0.947700
626.000000,0.055873,1.026574,0.944547
627.000000,0.055962,1.022347,0.945077
628.000000,0.056051,1.036702,0.945025
629.000000,0.056141,1.020693,0.942666
630.000000,0.056230,1.041245,0.945581
631.000000,0.056319,1.048382,0.948083
632.000000,0.056408,1.033289,0.945903
633.000000,0.056498,1.033942,0.949724
634.000000,0.056587,1.037925,0.949056
635.000000,0.056676,1.031375,0.944718
636.000000,0.056765,1.036728,0.950071
637.000000,0.056855,1.039028,0.946355
638.000000,0.056944,1.034856,0.947259
639.000000,0.057033,1.030204,0.947303
640.000000,0.057122,1.035682,0.945347
641.000000,0.057212,1.031266,0.945021
642.000000,0.057301,1.040884,0.947041
643.000000,0.057390,1.017253,0.943265
644.000000,0.057479,1.033809,0.940458
645.000000,0.057569,1.030823,0.943578
646.000000,0.057658,1.033561,0.947715
647.000000,0.057747,1.028906,0.946593
648.000000,0.057836,1.026991,0.942646
649.000000,0.057926,1.034639,0.949858
650.000000,0.058015,1.043972,0.949658
651.000000,0.058104,1.036927,0.948453
652.000000,0.058194,1.019406,0.945679
653.000000,0.058283,1.015649,0.942219
654.000000,0.058372,1.034526,0.945059
655.000000,0.058461,1.023183,0.943497
656.000000,0.058551,1.032098,0.946741
657.000000,0.058640,1.025440,0.944109
658.000000,0.058729,1.035699,0.949702
659.000000,0.058818,1.024192,0.949841
660.000000,0.058908,1.034659,0.949523
661.000000,0.058997,1.019383,0.946644
662.000000,0.059086,1.027631,0.943771
663.000000,0.059175,1.025130,0.944245
664.000000,0.059265,1.025050,0.947175
665.000000,0.059354,1.022412,0.945629
666.000000,0.059443,1.032712,0.949676
667.000000,0.059532,1.034312,0.950551
668.000000,0.059622,1.026019,0.944727
669.000000,0.059711,1.021263,0.946022
670.000000,0.059800,1.036313,0.952380
671.000000,0.059889,1.030469,0.951090
672.000000,0.059979,1.031183,0.944797
673.000000,0.060068,1.023475,0.949333
674.000000,0.060157,1.012551,0.942819
675.000000,0.060246,1.014077,0.943260
676.000000,0.060336,1.014213,0.944037
677.000000,0.060425,1.019037,0.947533
678.000000,0.060514,1.022312,0.951736
679.000000,0.060603,1.023681,0.949448
680.000000,0.060693,1.015985,0.945147
681.000000,0.060782,1.012507,0.944575
682.000000,0.060871,1.026046,0.950372
683.000000,0.060960,1.026552,0.951514
684.000000,0.061050,1.019760,0.952968
685.000000,0.061139,1.026708,0.947144
686.000000,0.061228,1.017791,0.948635
687.000000,0.061317,1.027532,0.949997
688.000000,0.061407,1.016930,0.945180
689.000000,0.061496,1.023827,0.951467
690.000000,0.061585,1.009468,0.946545
691.000000,0.061674,1.018572,0.947997
692.000000,0.061764,1.018576,0.945933
693.000000,0.061853,1.000959,0.942789
694.000000,0.061942,1.008697,0.942011
695.000000,0.062031,0.999683,0.941463
696.000000,0.062121,1.004425,0.944118
697.000000,0.062210,0.991660,0.941337
698.000000,0.062299,1.015931,0.948800
