iteration,epoch,loss,accuracy
1.000000,0.000089,1.460847,0.035969
2.000000,0.000179,1.461700,0.038739
3.000000,0.000268,1.463354,0.038574
4.000000,0.000357,1.464018,0.034402
5.000000,0.000446,1.461402,0.039621
6.000000,0.000536,1.457552,0.037142
7.000000,0.000625,1.460705,0.033357
8.000000,0.000714,1.459071,0.033174
9.000000,0.000803,1.452799,0.034788
10.000000,0.000893,1.454632,0.035476
11.000000,0.000982,1.450005,0.035466
12.000000,0.001071,1.458023,0.032000
13.000000,0.001160,1.451026,0.034617
14.000000,0.001250,1.451584,0.034835
15.000000,0.001339,1.451031,0.034415
16.000000,0.001428,1.449831,0.037125
17.000000,0.001517,1.450128,0.036321
18.000000,0.001607,1.450426,0.031866
19.000000,0.001696,1.450209,0.035514
20.000000,0.001785,1.447617,0.035860
21.000000,0.001874,1.447108,0.035327
22.000000,0.001964,1.444206,0.034562
23.000000,0.002053,1.445863,0.034279
24.000000,0.002142,1.443378,0.037581
25.000000,0.002231,1.440899,0.036945
26.000000,0.002321,1.441965,0.037348
27.000000,0.002410,1.440764,0.036129
28.000000,0.002499,1.436436,0.036940
29.000000,0.002588,1.436944,0.035825
30.000000,0.002678,1.435728,0.039182
31.000000,0.002767,1.439993,0.029728
32.000000,0.002856,1.438336,0.035847
33.000000,0.002945,1.439785,0.035803
34.000000,0.003035,1.435614,0.037523
35.000000,0.003124,1.433506,0.039971
36.000000,0.003213,1.432270,0.036621
37.000000,0.003302,1.432395,0.037819
38.000000,0.003392,1.434093,0.034796
39.000000,0.003481,1.435612,0.034434
40.000000,0.003570,1.431336,0.033793
41.000000,0.003659,1.429647,0.033854
42.000000,0.003749,1.430888,0.032893
43.000000,0.003838,1.427785,0.037205
44.000000,0.003927,1.427516,0.035339
45.000000,0.004016,1.425387,0.037089
46.000000,0.004106,1.422644,0.041106
47.000000,0.004195,1.424353,0.034832
48.000000,0.004284,1.424318,0.035732
49.000000,0.004373,1.420887,0.036200
50.000000,0.004463,1.420264,0.038575
51.000000,0.004552,1.418290,0.036732
52.000000,0.004641,1.419516,0.034615
53.000000,0.004730,1.421115,0.030334
54.000000,0.004820,1.417353,0.033686
55.000000,0.004909,1.417192,0.034584
56.000000,0.004998,1.415770,0.035070
57.000000,0.005087,1.413770,0.035963
58.000000,0.005177,1.414647,0.032484
59.000000,0.005266,1.411438,0.034989
60.000000,0.005355,1.412635,0.032111
61.000000,0.005444,1.412478,0.033257
62.000000,0.005534,1.409841,0.034412
63.000000,0.005623,1.404589,0.038659
64.000000,0.005712,1.409552,0.030950
65.000000,0.005801,1.407065,0.032641
66.000000,0.005891,1.403045,0.035601
67.000000,0.005980,1.408602,0.029972
68.000000,0.006069,1.401303,0.034237
69.000000,0.006159,1.405128,0.033552
70.000000,0.006248,1.404889,0.030079
71.000000,0.006337,1.399356,0.042249
72.000000,0.006426,1.398827,0.037655
73.000000,0.006516,1.401307,0.031962
74.000000,0.006605,1.399073,0.034178
75.000000,0.006694,1.395941,0.033797
76.000000,0.006783,1.396502,0.038863
77.000000,0.006873,1.397195,0.035746
78.000000,0.006962,1.392187,0.038647
79.000000,0.007051,1.397647,0.034610
80.000000,0.007140,1.391965,0.039612
81.000000,0.007230,1.392734,0.035492
