iteration,epoch,loss,accuracy
1.000000,0.000184,1.122295,0.285156
2.000000,0.000368,1.118319,0.296875
3.000000,0.000552,1.122959,0.291016
4.000000,0.000737,1.118935,0.296875
5.000000,0.000921,1.122272,0.283203
6.000000,0.001105,1.135327,0.259766
7.000000,0.001289,1.132424,0.269531
8.000000,0.001473,1.120987,0.292969
9.000000,0.001657,1.132584,0.261719
10.000000,0.001841,1.122829,0.287109
11.000000,0.002025,1.121324,0.281250
12.000000,0.002210,1.115454,0.294922
13.000000,0.002394,1.118490,0.291016
14.000000,0.002578,1.130723,0.263672
15.000000,0.002762,1.114954,0.300781
16.000000,0.002946,1.118635,0.291016
17.000000,0.003130,1.123727,0.281250
18.000000,0.003314,1.125804,0.279297
19.000000,0.003498,1.115123,0.296875
20.000000,0.003683,1.114035,0.312500
21.000000,0.003867,1.122555,0.294922
22.000000,0.004051,1.131268,0.259766
23.000000,0.004235,1.124111,0.263672
24.000000,0.004419,1.122944,0.275391
25.000000,0.004603,1.120714,0.271484
26.000000,0.004787,1.102770,0.316406
27.000000,0.004971,1.113111,0.312500
28.000000,0.005156,1.131658,0.244141
29.000000,0.005340,1.120072,0.281250
30.000000,0.005524,1.108133,0.320312
31.000000,0.005708,1.121017,0.267578
32.000000,0.005892,1.114387,0.298828
33.000000,0.006076,1.116455,0.300781
34.000000,0.006260,1.121936,0.292969
35.000000,0.006444,1.119494,0.285156
36.000000,0.006629,1.118504,0.289062
37.000000,0.006813,1.122365,0.275391
38.000000,0.006997,1.120735,0.267578
39.000000,0.007181,1.103669,0.339844
40.000000,0.007365,1.106907,0.314453
41.000000,0.007549,1.117899,0.296875
42.000000,0.007733,1.115981,0.291016
43.000000,0.007918,1.103039,0.337891
44.000000,0.008102,1.103429,0.328125
45.000000,0.008286,1.110896,0.291016
46.000000,0.008470,1.107086,0.337891
47.000000,0.008654,1.109110,0.322266
48.000000,0.008838,1.121042,0.273438
49.000000,0.009022,1.118253,0.287109
50.000000,0.009206,1.105700,0.330078
51.000000,0.009391,1.115846,0.310547
52.000000,0.009575,1.102903,0.335938
53.000000,0.009759,1.099386,0.357422
54.000000,0.009943,1.112800,0.312500
55.000000,0.010127,1.104381,0.326172
56.000000,0.010311,1.107572,0.322266
57.000000,0.010495,1.104526,0.330078
58.000000,0.010679,1.098917,0.361328
59.000000,0.010864,1.111632,0.318359
60.000000,0.011048,1.107002,0.316406
61.000000,0.011232,1.104222,0.345703
62.000000,0.011416,1.102973,0.341797
63.000000,0.011600,1.098305,0.332031
64.000000,0.011784,1.102135,0.341797
65.000000,0.011968,1.101674,0.337891
66.000000,0.012152,1.110902,0.302734
67.000000,0.012337,1.111209,0.316406
68.000000,0.012521,1.102322,0.341797
69.000000,0.012705,1.105675,0.316406
70.000000,0.012889,1.103485,0.306641
71.000000,0.013073,1.094346,0.382812
72.000000,0.013257,1.109017,0.312500
73.000000,0.013441,1.097066,0.363281
74.000000,0.013625,1.090672,0.382812
75.000000,0.013810,1.103541,0.330078
76.000000,0.013994,1.100178,0.349609
77.000000,0.014178,1.101073,0.326172
78.000000,0.014362,1.091225,0.376953
79.000000,0.014546,1.090261,0.345703
80.000000,0.014730,1.088010,0.382812
81.000000,0.014914,1.090708,0.359375
82.000000,0.015099,1.091972,0.357422
83.000000,0.015283,1.088379,0.347656
84.000000,0.015467,1.097352,0.322266
85.000000,0.015651,1.081470,0.390625
86.000000,0.015835,1.094407,0.328125
87.000000,0.016019,1.087870,0.359375
88.000000,0.016203,1.086614,0.373047
89.000000,0.016387,1.099152,0.312500
90.000000,0.016572,1.081098,0.380859
91.000000,0.016756,1.083152,0.373047
92.000000,0.016940,1.096996,0.320312
93.000000,0.017124,1.082976,0.376953
94.000000,0.017308,1.088171,0.349609
95.000000,0.017492,1.077218,0.365234
96.000000,0.017676,1.084760,0.355469
97.000000,0.017860,1.086609,0.333984
98.000000,0.018045,1.072445,0.388672
99.000000,0.018229,1.084481,0.355469
100.000000,0.018413,1.083213,0.380859
101.000000,0.018597,1.076404,0.365234
102.000000,0.018781,1.085235,0.363281
103.000000,0.018965,1.076853,0.373047
104.000000,0.019149,1.081932,0.347656
105.000000,0.019333,1.078018,0.357422
106.000000,0.019518,1.080406,0.343750
107.000000,0.019702,1.075757,0.371094
108.000000,0.019886,1.078168,0.361328
109.000000,0.020070,1.070918,0.406250
110.000000,0.020254,1.078954,0.347656
111.000000,0.020438,1.070705,0.384766
112.000000,0.020622,1.070644,0.380859
113.000000,0.020806,1.073554,0.373047
114.000000,0.020991,1.063974,0.390625
115.000000,0.021175,1.069090,0.375000
116.000000,0.021359,1.072657,0.373047
117.000000,0.021543,1.069655,0.361328
118.000000,0.021727,1.077707,0.365234
119.000000,0.021911,1.066353,0.390625
120.000000,0.022095,1.072713,0.345703
121.000000,0.022280,1.072268,0.390625
122.000000,0.022464,1.070033,0.414062
123.000000,0.022648,1.064103,0.392578
124.000000,0.022832,1.083807,0.330078
125.000000,0.023016,1.067524,0.443359
126.000000,0.023200,1.052414,0.417969
127.000000,0.023384,1.067889,0.423828
128.000000,0.023568,1.051717,0.439453
129.000000,0.023753,1.066681,0.382812
130.000000,0.023937,1.071963,0.386719
