iteration,epoch,loss,accuracy
536.000000,0.047840,0.163131,0.311001
537.000000,0.047929,0.157362,0.312943
538.000000,0.048019,0.152692,0.282655
539.000000,0.048108,0.156279,0.258560
540.000000,0.048197,0.148710,0.310342
541.000000,0.048286,0.153157,0.276209
542.000000,0.048376,0.145491,0.297682
543.000000,0.048465,0.154494,0.347231
544.000000,0.048554,0.155984,0.258882
545.000000,0.048643,0.147875,0.307648
546.000000,0.048733,0.158480,0.320859
547.000000,0.048822,0.157958,0.287869
548.000000,0.048911,0.148536,0.343488
549.000000,0.049000,0.158252,0.282823
550.000000,0.049090,0.146495,0.314314
551.000000,0.049179,0.150795,0.300036
552.000000,0.049268,0.155078,0.272889
553.000000,0.049357,0.154711,0.289153
554.000000,0.049447,0.149901,0.301505
555.000000,0.049536,0.148264,0.337604
556.000000,0.049625,0.150609,0.298429
557.000000,0.049714,0.153222,0.310430
558.000000,0.049804,0.145790,0.319702
559.000000,0.049893,0.150437,0.338186
560.000000,0.049982,0.156868,0.287893
561.000000,0.050071,0.145363,0.298791
562.000000,0.050161,0.143346,0.276481
563.000000,0.050250,0.135946,0.298449
564.000000,0.050339,0.151853,0.305433
565.000000,0.050428,0.139859,0.333134
566.000000,0.050518,0.150958,0.351336
567.000000,0.050607,0.142029,0.298630
568.000000,0.050696,0.146737,0.328880
569.000000,0.050785,0.142056,0.304589
570.000000,0.050875,0.135992,0.301761
571.000000,0.050964,0.145536,0.364408
572.000000,0.051053,0.140064,0.319891
573.000000,0.051142,0.148000,0.323894
574.000000,0.051232,0.144271,0.336291
575.000000,0.051321,0.146829,0.287643
576.000000,0.051410,0.144765,0.347700
577.000000,0.051499,0.136026,0.311434
578.000000,0.051589,0.145195,0.286826
579.000000,0.051678,0.141267,0.307142
580.000000,0.051767,0.146344,0.307503
581.000000,0.051856,0.140769,0.313291
582.000000,0.051946,0.139208,0.337041
583.000000,0.052035,0.133888,0.301056
584.000000,0.052124,0.141695,0.273708
585.000000,0.052213,0.136402,0.333932
586.000000,0.052303,0.139371,0.370105
587.000000,0.052392,0.134162,0.342721
588.000000,0.052481,0.127564,0.325938
589.000000,0.052571,0.134284,0.377279
590.000000,0.052660,0.130267,0.368859
591.000000,0.052749,0.136064,0.301013
592.000000,0.052838,0.138600,0.347250
593.000000,0.052928,0.136883,0.344988
594.000000,0.053017,0.137019,0.347987
595.000000,0.053106,0.137676,0.365051
596.000000,0.053195,0.136074,0.371045
597.000000,0.053285,0.133694,0.360759
598.000000,0.053374,0.132148,0.356456
599.000000,0.053463,0.144112,0.317831
600.000000,0.053552,0.137119,0.347412
601.000000,0.053642,0.138494,0.346508
602.000000,0.053731,0.130880,0.322089
603.000000,0.053820,0.134566,0.343109
604.000000,0.053909,0.136259,0.364260
605.000000,0.053999,0.125448,0.375351
606.000000,0.054088,0.128689,0.396520
607.000000,0.054177,0.130921,0.380365
608.000000,0.054266,0.133788,0.376834
609.000000,0.054356,0.129651,0.350566
610.000000,0.054445,0.134566,0.379774
611.000000,0.054534,0.142098,0.372730
612.000000,0.054623,0.132643,0.337558
613.000000,0.054713,0.136839,0.355428
614.000000,0.054802,0.127531,0.375877
615.000000,0.054891,0.131876,0.401845
616.000000,0.054980,0.137415,0.379001
617.000000,0.055070,0.139182,0.345352
618.000000,0.055159,0.128724,0.380740
619.000000,0.055248,0.129147,0.371801
620.000000,0.055337,0.120114,0.406567
621.000000,0.055427,0.130295,0.408959
622.000000,0.055516,0.125792,0.357990
623.000000,0.055605,0.123154,0.379372
624.000000,0.055694,0.131395,0.396071
625.000000,0.055784,0.127778,0.388601
626.000000,0.055873,0.136302,0.366951
627.000000,0.055962,0.132599,0.385474
628.000000,0.056051,0.133480,0.350539
629.000000,0.056141,0.124883,0.398888
630.000000,0.056230,0.138810,0.372832
631.000000,0.056319,0.122650,0.398295
632.000000,0.056408,0.127181,0.416369
633.000000,0.056498,0.120572,0.405712
634.000000,0.056587,0.135987,0.383200
635.000000,0.056676,0.129969,0.400423
636.000000,0.056765,0.128123,0.409561
637.000000,0.056855,0.125034,0.396723
638.000000,0.056944,0.119261,0.450901
639.000000,0.057033,0.130070,0.402252
640.000000,0.057122,0.118739,0.442931
641.000000,0.057212,0.124050,0.410395
642.000000,0.057301,0.117389,0.430247
643.000000,0.057390,0.127487,0.398174
644.000000,0.057479,0.118435,0.430813
645.000000,0.057569,0.131135,0.398203
646.000000,0.057658,0.125057,0.426279
647.000000,0.057747,0.121199,0.424903
648.000000,0.057836,0.121318,0.410627
649.000000,0.057926,0.125633,0.412571
650.000000,0.058015,0.118676,0.428384
651.000000,0.058104,0.128435,0.422113
652.000000,0.058194,0.124941,0.417004
653.000000,0.058283,0.119556,0.446910
654.000000,0.058372,0.129568,0.391012
655.000000,0.058461,0.115433,0.429440
656.000000,0.058551,0.125613,0.423380
657.000000,0.058640,0.113935,0.432903
658.000000,0.058729,0.110726,0.452359
659.000000,0.058818,0.120753,0.447155
660.000000,0.058908,0.115005,0.443342
661.000000,0.058997,0.119115,0.423259
662.000000,0.059086,0.126672,0.412277
663.000000,0.059175,0.120179,0.415283
664.000000,0.059265,0.121997,0.392734
665.000000,0.059354,0.126448,0.391768
666.000000,0.059443,0.117566,0.422553
667.000000,0.059532,0.113305,0.427931
668.000000,0.059622,0.107471,0.447180
669.000000,0.059711,0.110394,0.466410
670.000000,0.059800,0.121668,0.436444
671.000000,0.059889,0.114094,0.444817
672.000000,0.059979,0.121868,0.433222
673.000000,0.060068,0.116280,0.422022
674.000000,0.060157,0.120367,0.414041
675.000000,0.060246,0.113200,0.443520
676.000000,0.060336,0.120961,0.427629
677.000000,0.060425,0.117172,0.448305
678.000000,0.060514,0.112779,0.407956
679.000000,0.060603,0.121926,0.411946
680.000000,0.060693,0.110904,0.430666
681.000000,0.060782,0.116559,0.436146
682.000000,0.060871,0.116963,0.426289
683.000000,0.060960,0.113892,0.421042
684.000000,0.061050,0.125903,0.402193
685.000000,0.061139,0.117190,0.425088
686.000000,0.061228,0.114401,0.439894
687.000000,0.061317,0.118846,0.406312
688.000000,0.061407,0.117115,0.424599
689.000000,0.061496,0.121011,0.409695
690.000000,0.061585,0.120155,0.419407
691.000000,0.061674,0.111617,0.433486
692.000000,0.061764,0.120920,0.387586
693.000000,0.061853,0.114147,0.394585
694.000000,0.061942,0.110624,0.438499
695.000000,0.062031,0.111972,0.415017
696.000000,0.062121,0.109369,0.428693
697.000000,0.062210,0.105755,0.423392
698.000000,0.062299,0.116594,0.408849
